ID_Tiket,Tanggal_Penerbangan,Rute,Jarak_km,Cuaca_Keberangkatan,Status_Penerbangan,Waktu_Delay_Menit,Kelas_Kabin,Akses_Lounge,Berat_Bagasi_kg,Harga_Tiket_IDR,Rating_Kepuasan
TKT-4204597,2026-01-10,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-3865691,2026-03-15,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,34,5880000,8
TKT-6340049,2026-04-14,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,15,144000,9
TKT-4735341,2025-09-03,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,7,360000,9
TKT-4510407,2025-08-18,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-2718032,2025-05-11,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,166,Economy,Tidak,6,1176000,4
TKT-9988463,2025-10-12,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Business,Ya,21,2898000,1
TKT-8346920,2026-04-16,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,7,360000,9
TKT-6075999,2025-06-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,24,1260000,8
TKT-5923181,2025-07-15,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,18,144000,8
TKT-6002347,2025-09-29,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Business,Ya,33,4116000,3
TKT-9365272,2026-01-14,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,15,1176000,8
TKT-3687155,2025-09-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,8
TKT-7601881,2025-08-18,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,12,1680000,1
TKT-7178860,2025-07-23,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,7,1680000,8
TKT-6034606,2026-02-05,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,First Class,Ya,37,1008000,9
TKT-5151336,2025-12-26,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,125,Economy,Tidak,16,1176000,4
TKT-7447495,2025-12-07,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,26,5880000,9
TKT-6985046,2025-06-16,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,16,360000,9
TKT-2927778,2025-06-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,9
TKT-9617118,2026-03-27,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,10,360000,7
TKT-6030679,2026-01-09,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,7
TKT-9168044,2026-01-21,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,28,5880000,10
TKT-5842164,2025-10-10,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,9,360000,9
TKT-6836472,2025-09-30,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,7
TKT-4164310,2025-07-24,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,10,144000,7
TKT-8306601,2025-10-06,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,17,360000,8
TKT-3255315,2026-04-19,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,130,Business,Ya,28,4116000,3
TKT-8343691,2026-01-19,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-8588997,2025-09-05,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,7
TKT-5928570,2025-12-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-6101036,2025-09-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,31,4116000,8
TKT-7437922,2026-03-10,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,142,Business,Ya,32,1260000,3
TKT-7398699,2025-06-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,9
TKT-8359688,2025-05-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,25,5880000,9
TKT-6425355,2026-01-15,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,6,360000,7
TKT-5548071,2026-01-19,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,7,1176000,3
TKT-4836845,2025-08-04,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,212,Economy,Tidak,10,1680000,4
TKT-7059883,2025-12-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,7
TKT-4321436,2025-07-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,8
TKT-8827522,2025-08-14,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,19,828000,9
TKT-6406133,2026-04-28,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,5,1680000,8
TKT-1868514,2026-01-26,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,8,1680000,9
TKT-9991137,2025-05-14,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,8,144000,9
TKT-4839297,2025-12-28,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,130,Economy,Tidak,7,360000,2
TKT-2302184,2025-07-29,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,8
TKT-3162145,2025-12-02,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,8
TKT-4320590,2025-09-28,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,134,Economy,Tidak,5,1680000,2
TKT-4291286,2025-05-09,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,13,828000,1
TKT-6624404,2025-09-26,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,9
TKT-5836982,2026-02-08,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,15,144000,7
TKT-1615190,2025-09-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,8
TKT-7741007,2026-03-18,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,9,1176000,7
TKT-3292272,2026-02-25,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Economy,Tidak,9,360000,7
TKT-3954480,2025-05-30,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,89,Business,Ya,24,5880000,5
TKT-4485207,2026-03-08,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,6,1176000,7
TKT-3924425,2025-06-11,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,7
TKT-5264147,2026-01-01,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,First Class,Ya,36,11760000,9
TKT-9398629,2026-01-30,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,102,Economy,Tidak,11,1680000,5
TKT-5424300,2026-02-06,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,18,360000,7
TKT-6982910,2025-07-11,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,9
TKT-7048575,2025-06-01,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,12,828000,8
TKT-3979023,2025-05-18,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,7,828000,8
TKT-3645868,2025-10-18,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,163,Business,Ya,28,1260000,4
TKT-2765405,2025-12-03,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,160,Economy,Tidak,18,1680000,3
TKT-8407668,2025-12-09,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,86,Economy,Tidak,16,1680000,4
TKT-7840442,2025-07-12,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,162,Economy,Tidak,11,1680000,4
TKT-3585301,2025-12-29,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,177,Economy,Tidak,15,828000,4
TKT-6683361,2026-03-14,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,129,Economy,Tidak,9,1680000,3
TKT-4768255,2025-06-19,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,33,1260000,8
TKT-5133084,2025-09-28,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,103,Economy,Tidak,15,1680000,6
TKT-8891816,2025-07-20,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,8
TKT-6947265,2026-03-17,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,22,5880000,9
TKT-2482845,2025-09-11,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,9
TKT-8910966,2026-04-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,9,1176000,8
TKT-8107034,2025-08-04,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,8,144000,8
TKT-4489768,2025-12-16,Surabaya - Bali (SUB-DPS),300,Badai Petir,Cancelled,0,Economy,Tidak,9,360000,2
TKT-8415891,2025-12-04,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,11,1176000,9
TKT-5975077,2025-05-11,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,25,1260000,9
TKT-6042815,2026-02-23,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Business,Ya,23,5880000,9
TKT-4045434,2026-03-10,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,7,1176000,9
TKT-8574876,2025-10-08,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,104,Economy,Tidak,7,144000,6
TKT-2861223,2026-01-13,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,8
TKT-5142269,2025-10-12,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,5,1176000,7
TKT-4886002,2026-01-10,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,7
TKT-9950294,2025-12-16,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,193,Economy,Tidak,11,1680000,4
TKT-2193846,2026-04-04,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,7
TKT-2740292,2026-03-20,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,9
TKT-6226950,2026-04-11,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,7,360000,7
TKT-7999942,2025-07-22,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Business,Ya,24,504000,10
TKT-1663631,2025-07-01,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,200,Economy,Tidak,7,360000,4
TKT-6521828,2025-08-22,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,26,2898000,9
TKT-2253042,2026-01-24,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,First Class,Ya,36,11760000,10
TKT-2672509,2025-07-07,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,First Class,Ya,33,2520000,10
TKT-9313318,2026-03-22,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,90,Business,Ya,23,2898000,7
TKT-6091131,2026-02-25,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,14,1176000,7
TKT-2480839,2025-06-04,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,First Class,Ya,46,2520000,10
TKT-9129884,2026-02-25,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-9235255,2025-10-29,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,84,First Class,Ya,45,1008000,8
TKT-1629300,2026-03-26,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,12,360000,9
TKT-5802780,2025-07-14,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,7
TKT-4984061,2025-05-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-7518553,2026-01-31,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,86,Economy,Tidak,18,1176000,6
TKT-9335728,2026-02-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,8
TKT-2090595,2025-08-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,16,144000,8
TKT-7021142,2025-08-09,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,13,144000,9
TKT-7194890,2026-04-20,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,12,360000,7
TKT-7742602,2025-11-08,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,8
TKT-2449920,2025-09-18,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,9,828000,7
TKT-1434367,2025-10-30,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,31,1260000,9
TKT-5604580,2025-12-06,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,7
TKT-1679900,2025-12-23,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,Business,Ya,33,4116000,8
TKT-7909697,2025-06-13,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,7
TKT-9997598,2026-02-25,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,8,360000,8
TKT-3706798,2025-11-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,7
TKT-9993427,2026-04-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,9,828000,8
TKT-5985521,2025-07-07,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,9
TKT-2943171,2025-06-30,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,8
TKT-1498304,2025-05-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,12,828000,8
TKT-3202043,2025-08-07,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,143,Business,Ya,25,5880000,5
TKT-1686773,2025-07-25,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,60,Economy,Tidak,16,1176000,7
TKT-6034875,2026-04-23,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,37,Economy,Tidak,5,1680000,6
TKT-3118084,2025-11-16,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,114,Economy,Tidak,7,1176000,6
TKT-7878497,2025-07-25,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,14,1680000,8
TKT-9555363,2026-03-23,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,6,360000,7
TKT-1418381,2025-08-24,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,12,144000,8
TKT-8459700,2026-01-12,Bali - Lombok (DPS-LOP),120,Badai Petir,Delayed,233,Economy,Tidak,9,144000,2
TKT-1230532,2025-07-15,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Business,Ya,32,5880000,3
TKT-6134852,2025-07-17,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,118,Business,Ya,31,5880000,7
TKT-8212951,2025-07-01,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,101,Economy,Tidak,5,144000,5
TKT-8199955,2025-06-28,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,9,1680000,9
TKT-4917953,2026-01-02,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,8
TKT-3414268,2025-11-24,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Business,Ya,22,1260000,9
TKT-1982913,2025-07-09,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,137,Economy,Tidak,7,360000,3
TKT-3696585,2025-10-13,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,8
TKT-6420863,2026-02-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,19,144000,8
TKT-4566699,2026-02-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,9,1176000,8
TKT-6164265,2026-03-02,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,9
TKT-6496688,2026-03-11,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,Business,Ya,32,4116000,10
TKT-9371621,2026-02-05,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,20,5880000,9
TKT-5012469,2026-04-04,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,16,1680000,8
TKT-4728587,2026-02-02,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,29,2898000,9
TKT-5689804,2026-04-12,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,32,4116000,8
TKT-2664446,2026-02-14,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,183,Economy,Tidak,7,1176000,3
TKT-2459833,2025-12-02,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,9,360000,7
TKT-3954349,2026-01-02,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,75,Business,Ya,31,1260000,7
TKT-3117316,2026-01-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,20,1260000,9
TKT-6067899,2026-04-12,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,61,Business,Ya,25,5880000,7
TKT-1817871,2026-03-18,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,31,Economy,Tidak,6,1680000,7
TKT-9174087,2025-06-30,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,8
TKT-6730956,2025-07-12,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,10,1176000,9
TKT-5710588,2025-05-24,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,32,1260000,10
TKT-3392875,2025-09-17,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,7
TKT-2389888,2026-01-06,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,11,828000,7
TKT-7322401,2025-11-17,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,22,1260000,9
TKT-5961162,2026-03-06,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,9
TKT-9371046,2025-09-16,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,22,5880000,10
TKT-8900917,2025-06-02,Surabaya - Bali (SUB-DPS),300,Badai Petir,Cancelled,0,Economy,Tidak,16,360000,1
TKT-6388039,2026-03-22,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,62,Economy,Tidak,10,144000,6
TKT-5125626,2026-02-27,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,6,360000,7
TKT-9016545,2025-10-20,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,19,1176000,7
TKT-3065345,2025-08-30,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,11,144000,9
TKT-5772847,2025-08-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,32,5880000,10
TKT-3553859,2025-12-10,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,22,504000,8
TKT-5121459,2025-11-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,8
TKT-5356256,2026-02-21,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,68,Business,Ya,22,5880000,5
TKT-4501267,2025-06-26,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,17,360000,8
TKT-4384055,2025-08-27,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,13,828000,1
TKT-3339768,2025-08-10,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,15,144000,7
TKT-3745884,2025-11-06,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,5,1176000,8
TKT-3424306,2026-04-03,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,12,144000,8
TKT-7130921,2025-08-28,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,27,1260000,8
TKT-8403564,2025-08-08,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,128,Economy,Tidak,18,144000,3
TKT-3018529,2025-10-29,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,9
TKT-8026409,2026-02-28,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,9
TKT-8504617,2026-03-02,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,58,Economy,Tidak,6,1680000,7
TKT-8396229,2026-04-24,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,On Time,0,Business,Ya,30,1260000,10
TKT-2849638,2026-02-27,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Business,Ya,24,5880000,8
TKT-4286381,2026-02-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,7
TKT-8778606,2025-07-19,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,31,Economy,Tidak,16,1680000,7
TKT-4416039,2026-04-23,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,8
TKT-3416225,2025-05-22,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,19,828000,9
TKT-5525254,2025-05-13,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,21,2898000,10
TKT-4307298,2025-10-15,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,154,Economy,Tidak,19,1680000,2
TKT-2892868,2026-05-03,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,33,1260000,8
TKT-9690469,2025-05-24,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Business,Ya,20,4116000,1
TKT-4432496,2026-01-21,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,9
TKT-7802685,2026-02-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,5,828000,9
TKT-5247900,2025-05-24,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,82,Economy,Tidak,15,360000,6
TKT-7215482,2025-07-22,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Business,Ya,24,5880000,1
TKT-7200711,2025-12-23,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,11,360000,7
TKT-6566718,2026-03-11,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,5,1176000,1
TKT-4636245,2026-04-11,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,21,5880000,10
TKT-2030722,2025-12-12,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,39,Economy,Tidak,7,1680000,6
TKT-4583225,2025-05-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,7
TKT-8685331,2025-11-28,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-9662405,2025-10-11,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,7
TKT-1605518,2025-12-22,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,9
TKT-7791390,2026-03-14,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,19,1176000,3
TKT-8313716,2026-03-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-8885674,2026-03-23,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,7
TKT-3681525,2026-01-24,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,11,360000,9
TKT-4479248,2025-08-04,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,5,360000,8
TKT-8377472,2025-11-19,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,8
TKT-9542620,2025-07-13,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,12,144000,7
TKT-9086246,2025-05-12,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,8
TKT-9134892,2025-09-28,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,8
TKT-9647622,2026-02-17,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Business,Ya,26,5880000,8
TKT-4724182,2025-07-06,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,148,Economy,Tidak,17,1680000,3
TKT-3110270,2025-11-23,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,21,5880000,8
TKT-8836901,2025-07-31,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,7
TKT-4754074,2025-09-14,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Delayed,233,Economy,Tidak,5,828000,4
TKT-3027871,2026-03-07,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,153,Business,Ya,35,5880000,4
TKT-7542039,2025-08-20,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,9
TKT-1806144,2026-03-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,7,828000,7
TKT-1869547,2026-01-15,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,14,828000,8
